panic_variant,sync_bars,delay_bars,arm,exit,cost,period,cagr,max_drawdown,sharpe,active_days,active_win_rate,trade_rows,paired_days,selected_minus_control,selected_mean,control_mean,pnl_corr
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,BASE,oos_2024_2026,-0.18177362882621861,-0.42398924710026664,-0.8877389284614724,117.0,0.4444444444444444,245.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,CONSERVATIVE,all,-0.35114098722393294,-0.9040721874852911,-2.0181914237654515,272.0,0.375,585.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,CONSERVATIVE,development_2021_2023,-0.4569575529763624,-0.8175123831308855,-2.8737604795809295,155.0,0.3419354838709677,340.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,CONSERVATIVE,oos_2024_2026,-0.22227450664124881,-0.48114529345601487,-1.1345261448335813,117.0,0.4188034188034188,245.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,BASE,all,-0.3320352472179272,-0.8893302759130189,-2.040030387722359,412.0,0.39563106796116504,1139.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,BASE,development_2021_2023,-0.32622301089646255,-0.685302480372313,-2.0229257850388542,221.0,0.4117647058823529,611.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,BASE,oos_2024_2026,-0.3391113897969572,-0.6537254293046362,-2.0563347276802277,191.0,0.3769633507853403,528.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,all,-0.38827827350337707,-0.927858002889341,-2.4858484287769302,412.0,0.3737864077669903,1139.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,development_2021_2023,-0.3862264363452753,-0.7463379375924524,-2.5032261678614844,221.0,0.38461538461538464,611.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,oos_2024_2026,-0.3916734288672441,-0.7190358306439768,-2.4675704128471243,191.0,0.3612565445026178,528.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,BASE,all,-0.3205279350797213,-0.8771668214236389,-1.6592715639336155,412.0,0.41262135922330095,1139.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,BASE,development_2021_2023,-0.3130613198485859,-0.6628684712827198,-1.6223718302151746,221.0,0.416289592760181,611.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,BASE,oos_2024_2026,-0.32924022034640454,-0.6510655929941309,-1.6955607481325208,191.0,0.4083769633507853,528.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,all,-0.37773988383655577,-0.9199290421381704,-2.051140465906905,412.0,0.3883495145631068,1139.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,development_2021_2023,-0.3742368639068835,-0.7288521912938226,-2.0418329522517404,221.0,0.4117647058823529,611.0,,,,,
NEGATIVE_MAJORITY,2,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,oos_2024_2026,-0.382587336941586,-0.7140607652646973,-2.0593307381736663,191.0,0.3612565445026178,528.0,,,,,
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,all,,,,,,,272.0,-0.003832457621123796,-0.006359792200917541,-0.0025273345797937443,0.5506417088792073
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,development_2021_2023,,,,,,,155.0,-0.003883912297804919,-0.0065726101408731235,-0.002688697843068204,0.5061095850852957
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,oos_2024_2026,,,,,,,117.0,-0.0037642911691103437,-0.0060778539043951875,-0.0023135627352848438,0.6038634410765898
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,all,,,,,,,272.0,-0.0038282440910528794,-0.007452232985134827,-0.003623988894081947,0.5506417200127386
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.0038796421623627864,-0.007664826052967666,-0.0037851838906048773,0.5061095972900214
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.003760152629061122,-0.007170592596125513,-0.00341043996706439,0.603863441076589
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,all,,,,,,,272.0,-0.004223892647439784,-0.006679399443316775,-0.0024555067958769885,0.5274793125061853
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,development_2021_2023,,,,,,,155.0,-0.006350876561281789,-0.008790515762227188,-0.0024396392009453966,0.4926854977457488
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,oos_2024_2026,,,,,,,117.0,-0.0014060934453414028,-0.0038826214139910126,-0.0024765279686496107,0.5643407348525032
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,all,,,,,,,272.0,-0.004219248732015373,-0.007771488812893033,-0.0035522400808776617,0.5274793382499546
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.006343894135132509,-0.009880293206943383,-0.0035363990718108767,0.49268551591874266
NEGATIVE_MAJORITY,2,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.0014045475569456642,-0.004977773590005819,-0.003573226033060155,0.5643407348525031
