arm,delay_bars,instrument,signal_date,trade_date,exit_date,signal_ret20,signal_hit_count20,industry_code,trigger_datetime,entry_datetime,entry_price,touch_pos,break_pos,market_median_ret,peer_median_ret,peer_positive_ratio,peer_n,exit_open,exit_0935,exit_0940,exit_0945,exit_1000,rank,net_return
CONTROL_UNSUPPORTED,1,SH600556,2023-06-12,2023-06-13,2023-06-14,0.07019867549668879,1.0,I64,2023-06-13 10:10:00,2023-06-13 10:20:00,8.82,5,6,-0.0016849199663016012,0.03557386257255213,1.0,9,8.7,8.5,8.67,8.82,8.79,1,-0.00589049168404121
CONTROL_UNSUPPORTED,1,SH603000,2023-06-13,2023-06-14,2023-06-15,0.5365333333333333,4.0,I64,2023-06-14 10:50:00,2023-06-14 11:00:00,31.49,2,13,0.0,0.0011428571428571122,0.5555555555555556,9,32.66,34.46,34.86,34.86,34.2,1,0.08334649650035764
CONTROL_UNSUPPORTED,1,SZ002920,2023-07-03,2023-07-04,2023-07-05,0.38106560986349614,1.0,C39,2023-07-04 14:10:00,2023-07-04 14:20:00,172.5,14,36,-0.003236245954692518,0.012276214833759402,0.7468354430379747,79,174.75,172.29,172.09,168.89,168.7,1,-0.02447159179792724
CONTROL_UNSUPPORTED,1,SH600497,2023-07-04,2023-07-05,2023-07-06,0.020793950850661602,1.0,B09,2023-07-05 14:20:00,2023-07-05 14:30:00,5.91,11,12,-0.0034129692832765013,0.012658227848101111,0.9090909090909091,11,6.0,5.98,5.95,5.99,5.95,1,0.004253658632102031
CONTROL_UNSUPPORTED,1,SH601136,2023-08-04,2023-08-07,2023-08-08,,,J67,2023-08-07 10:05:00,2023-08-07 10:15:00,24.3,2,3,-0.0071367700175077875,-0.010572975836185106,0.22727272727272727,44,24.68,23.27,23.72,23.37,23.17,1,-0.048883539311205926
CONTROL_UNSUPPORTED,1,SZ002945,2023-08-15,2023-08-16,2023-08-17,0.33131159969673996,3.0,J67,2023-08-16 10:05:00,2023-08-16 10:15:00,19.17,4,5,-0.0036732463537381133,0.0019251344817500238,0.5681818181818182,44,19.2,18.92,18.79,18.88,18.8,1,-0.02175041093361385
CONTROL_UNSUPPORTED,1,SH601136,2023-08-15,2023-08-16,2023-08-17,,8.0,J67,2023-08-16 14:30:00,2023-08-16 14:40:00,28.81,19,22,-0.003913347386015287,0.01424153988790089,0.9545454545454546,44,28.0,29.04,28.31,28.47,28.82,2,-0.002151391697542304
CONTROL_UNSUPPORTED,1,SZ002670,2023-08-24,2023-08-25,2023-08-28,0.22222222222222232,4.0,J67,2023-08-25 13:55:00,2023-08-25 14:05:00,11.8,10,12,-0.0023159712750600026,0.00829447852760734,0.9090909090909091,44,12.52,12.52,12.52,12.52,12.52,1,0.05889677090718104
CONTROL_UNSUPPORTED,1,SZ002500,2023-08-28,2023-08-29,2023-08-30,-0.007680491551459223,1.0,J67,2023-08-29 11:30:00,2023-08-29 13:10:00,7.02,21,22,0.01622091523499969,-0.002558336166243902,0.25,44,6.72,6.56,6.49,6.46,6.41,1,-0.0887192007559715
CONTROL_UNSUPPORTED,1,SH603000,2023-09-25,2023-09-26,2023-09-27,-0.011937812326485275,1.0,I64,2023-09-26 14:40:00,2023-09-26 14:50:00,39.13,41,42,-0.005165734921969145,0.011806404340726773,0.7,10,37.8,38.01,37.66,37.85,38.15,1,-0.02699292813729459
CONTROL_UNSUPPORTED,1,SH600418,2023-09-28,2023-10-09,2023-10-10,0.021823850350740415,1.0,C36,2023-10-09 10:20:00,2023-10-09 10:30:00,14.37,5,7,-0.003958706739787987,0.015117157974300799,1.0,17,14.38,14.53,14.59,14.66,14.46,1,0.004252281812429093
CONTROL_UNSUPPORTED,1,SZ002281,2023-10-25,2023-10-26,2023-10-27,-0.05072720822986876,1.0,C39,2023-10-26 13:55:00,2023-10-26 14:05:00,29.19,7,18,0.0,-0.001105583195135429,0.47126436781609193,87,29.44,28.93,28.97,29.02,28.75,1,-0.01704178547551427
CONTROL_UNSUPPORTED,1,SH603650,2023-11-02,2023-11-03,2023-11-06,0.15304054054054061,2.0,C26,2023-11-03 14:15:00,2023-11-03 14:25:00,37.2,35,36,0.008668007616382312,0.00844978875528124,0.7441860465116279,43,37.54,36.88,36.98,37.03,36.6,1,-0.018095053464149302
CONTROL_UNSUPPORTED,1,SH600839,2023-11-07,2023-11-08,2023-11-09,0.2616033755274263,4.0,C39,2023-11-08 13:35:00,2023-11-08 13:45:00,6.56,10,28,-0.00507726269315667,-0.0056285178236398226,0.2413793103448276,87,6.51,6.57,6.46,6.45,6.41,1,-0.02481841300410348
CONTROL_UNSUPPORTED,1,SZ002423,2024-01-30,2024-01-31,2024-02-01,0.24813153961136014,4.0,J68,2024-01-31 14:45:00,2024-01-31 14:55:00,9.19,17,40,-0.014050940803238099,0.016963640877493802,1.0,6,8.7,8.45,8.27,8.38,8.31,1,-0.09756316282095456
CONTROL_UNSUPPORTED,1,SH600732,2024-01-31,2024-02-01,2024-02-02,-0.18680023571007653,2.0,C38,2024-02-01 10:00:00,2024-02-01 10:10:00,15.18,1,4,-0.012843298969072159,-0.0033042529865972003,0.42105263157894735,38,14.85,14.75,14.48,14.44,14.34,1,-0.0572236442837919
CONTROL_UNSUPPORTED,1,SZ002192,2024-02-05,2024-02-06,2024-02-07,-0.3476814713363333,1.0,B09,2024-02-06 14:20:00,2024-02-06 14:30:00,36.66,31,34,0.06302346537702186,0.045197347231575646,0.9166666666666666,12,36.33,38.04,37.65,37.93,38.28,1,0.04210329921848399
CONTROL_UNSUPPORTED,1,SH600848,2024-02-05,2024-02-06,2024-02-07,-0.029501525940997086,1.0,K70,2024-02-06 14:45:00,2024-02-06 14:55:00,10.49,32,33,0.0611932129173508,0.04676258992805771,1.0,15,10.37,10.46,10.39,10.44,10.54,2,0.0027586686184311038
CONTROL_UNSUPPORTED,1,SH600885,2024-02-06,2024-02-07,2024-02-08,-0.042016806722688926,1.0,C38,2024-02-07 10:50:00,2024-02-07 11:00:00,26.17,10,14,0.03384595103235721,0.03133720930232564,0.9210526315789473,38,27.45,28.48,28.35,28.11,27.97,1,0.06664535413825123
CONTROL_UNSUPPORTED,1,SZ000723,2024-02-06,2024-02-07,2024-02-08,-0.19122257053291536,1.0,C25,2024-02-07 11:30:00,2024-02-07 13:10:00,5.68,9,15,0.03640674643506536,0.10077519379844957,1.0,1,5.8,5.88,5.91,5.98,6.02,2,0.05774129024775165
CONTROL_UNSUPPORTED,1,SZ002414,2024-02-06,2024-02-07,2024-02-08,-0.21270310192023623,1.0,C39,2024-02-07 14:50:00,2024-02-07 15:00:00,5.84,20,27,0.03921880373041875,0.0378569562972636,0.8604651162790697,86,5.86,6.09,6.07,6.06,6.12,3,0.04585114785976652
CONTROL_UNSUPPORTED,1,SH601179,2024-04-11,2024-04-12,2024-04-15,0.09636363636363643,1.0,C38,2024-04-12 13:30:00,2024-04-12 13:40:00,6.61,27,28,-0.001986598842169951,-0.005712344588626961,0.39473684210526316,38,6.98,6.72,6.55,6.52,6.59,1,-0.005017923524669565
CONTROL_UNSUPPORTED,1,SH600968,2024-04-18,2024-04-19,2024-04-22,0.26126126126126126,1.0,B11,2024-04-19 13:30:00,2024-04-19 13:40:00,4.6,21,22,-0.004073319755600879,0.027968337730870818,1.0,5,4.58,4.53,4.62,4.53,4.45,1,-0.03454178635338112
CONTROL_UNSUPPORTED,1,SH600606,2024-05-21,2024-05-22,2024-05-23,0.20809248554913284,2.0,E48,2024-05-22 13:10:00,2024-05-22 13:20:00,2.26,20,22,0.0,0.011779581033669162,0.75,16,2.16,2.14,2.14,2.15,2.14,1,-0.05498949436836853
CONTROL_UNSUPPORTED,1,SH603228,2024-06-21,2024-06-24,2024-06-25,0.11024844720496896,1.0,C39,2024-06-24 14:05:00,2024-06-24 14:15:00,31.46,0,32,-0.012396694214875992,-0.01770171930403236,0.19767441860465115,86,30.5,30.35,29.99,30.16,30.45,1,-0.03403835806851652
CONTROL_UNSUPPORTED,1,SZ002373,2024-07-03,2024-07-04,2024-07-05,-0.10816326530612252,2.0,I65,2024-07-04 09:45:00,2024-07-04 09:55:00,9.56,0,1,0.0,-0.0007142857142856673,0.4444444444444444,27,9.33,9.1,9.18,9.1,8.95,1,-0.06567827897533518
CONTROL_UNSUPPORTED,1,SZ002373,2024-07-09,2024-07-10,2024-07-11,-0.08562019758507133,3.0,I65,2024-07-10 13:15:00,2024-07-10 13:25:00,9.14,2,24,0.0,0.0038461538461538325,0.5925925925925926,27,8.94,8.88,8.89,9.0,9.07,1,-0.009641590495802266
CONTROL_UNSUPPORTED,1,SH600157,2024-08-20,2024-08-21,2024-08-22,-0.09482758620689646,1.0,D44,2024-08-21 10:15:00,2024-08-21 10:25:00,1.15,2,3,-0.0013443286206907823,-0.005989492571221999,0.125,32,1.11,1.1,1.1,1.1,1.09,1,-0.05406790752825652
CONTROL_UNSUPPORTED,1,SZ002607,2024-09-20,2024-09-23,2024-09-24,0.11475409836065564,4.0,P83,2024-09-23 13:25:00,2024-09-23 13:35:00,2.22,4,21,0.002263581488933797,0.09313725490196068,1.0,1,2.1,2.12,2.14,2.14,2.2,1,-0.010989257809111974
CONTROL_UNSUPPORTED,1,SZ000002,2024-09-26,2024-09-27,2024-09-30,0.27416798732171155,2.0,K70,2024-09-27 11:10:00,2024-09-27 11:20:00,8.84,15,16,0.050108932461873756,0.047471829640947316,1.0,4,9.72,9.72,9.72,9.67,9.63,1,0.08718968804001026
CONTROL_UNSUPPORTED,1,SZ002460,2024-09-26,2024-09-27,2024-09-30,0.09562211981566837,1.0,C32,2024-09-27 14:30:00,2024-09-27 14:40:00,31.38,8,30,0.045333333333333226,0.04062273100170677,1.0,24,33.42,33.67,33.22,33.08,32.94,2,0.04761560261377573
CONTROL_UNSUPPORTED,1,SH603345,2024-09-27,2024-09-30,2024-10-08,0.2557007786429366,2.0,C13,2024-09-30 09:55:00,2024-09-30 10:05:00,99.34,0,2,0.04210526315789476,0.038853503184713256,1.0,9,109.27,109.27,109.27,108.22,107.27,1,0.07766909209369444
CONTROL_UNSUPPORTED,1,SZ000568,2024-09-27,2024-09-30,2024-10-08,0.20497609350097412,2.0,C15,2024-09-30 10:00:00,2024-09-30 10:10:00,149.7,0,2,0.046827193408013335,0.04579439252336459,1.0,13,164.67,164.67,164.67,164.67,164.67,2,0.09780192383188546
CONTROL_UNSUPPORTED,1,SH600739,2024-09-27,2024-09-30,2024-10-08,0.4404924760601916,1.0,F51,2024-09-30 10:25:00,2024-09-30 10:35:00,11.57,0,1,0.05959407061730093,0.05789254735351401,1.0,6,12.74,12.74,12.74,12.74,12.74,3,0.0989232741115913
CONTROL_UNSUPPORTED,1,SH600157,2024-09-30,2024-10-08,2024-10-09,0.21818181818181825,2.0,D44,2024-10-08 09:50:00,2024-10-08 10:00:00,1.46,0,1,0.0779448430302434,0.045075125208680955,0.967741935483871,31,1.4,1.4,1.38,1.39,1.39,1,-0.04984764998361069
CONTROL_UNSUPPORTED,1,SH603799,2024-09-30,2024-10-08,2024-10-09,0.301146384479718,2.0,C32,2024-10-08 09:50:00,2024-10-08 10:00:00,32.46,0,2,0.0779448430302434,0.06543884254816568,1.0,26,31.65,31.51,32.07,32.01,32.11,2,-0.01275920645712647
CONTROL_UNSUPPORTED,1,SZ000617,2024-09-30,2024-10-08,2024-10-09,0.44509803921568647,3.0,J66,2024-10-08 09:50:00,2024-10-08 10:00:00,8.11,0,2,0.0779448430302434,0.049853998203054806,1.0,34,7.95,7.84,7.82,7.96,7.89,3,-0.02907104819711026
CONTROL_UNSUPPORTED,1,SZ300803,2024-10-08,2024-10-09,2024-10-10,1.5736282194848825,4.0,J69,2024-10-09 13:20:00,2024-10-09 13:30:00,110.32,24,26,-0.05131405989784954,-0.007501465845792976,0.5,8,87.44,75.79,74.2,77.5,74.75,1,-0.32377963439882784
CONTROL_UNSUPPORTED,1,SH603019,2024-10-08,2024-10-09,2024-10-10,0.42326464208242953,2.0,C39,2024-10-09 14:05:00,2024-10-09 14:15:00,57.44,29,35,-0.05343530649925893,-0.033066272245693695,0.25,84,56.0,53.15,53.66,54.78,52.7,2,-0.0843542449680238
CONTROL_UNSUPPORTED,1,SZ000032,2024-10-09,2024-10-10,2024-10-11,0.5361494719740048,3.0,E49,2024-10-10 10:40:00,2024-10-10 10:50:00,20.8,6,8,0.009026900162484308,0.09994711792702282,1.0,1,17.76,17.76,17.76,17.76,17.76,1,-0.1478600451374873
CONTROL_UNSUPPORTED,1,SH601995,2024-10-10,2024-10-11,2024-10-14,0.3136971449222985,2.0,J67,2024-10-11 14:25:00,2024-10-11 14:35:00,39.87,28,35,-0.03498542274052485,-0.026060250632755078,0.20454545454545456,44,38.66,36.99,36.78,36.74,36.2,1,-0.09386347349991397
CONTROL_UNSUPPORTED,1,SZ000563,2024-10-11,2024-10-14,2024-10-15,0.2246376811594204,2.0,J69,2024-10-14 10:00:00,2024-10-14 10:10:00,3.7,1,4,-0.0036842105263158453,0.009956127522667502,0.625,8,3.7,3.79,3.82,3.84,3.73,1,0.006093655010548815
CONTROL_UNSUPPORTED,1,SZ002607,2024-10-11,2024-10-14,2024-10-15,0.32000000000000006,6.0,P83,2024-10-14 13:45:00,2024-10-14 13:55:00,2.87,27,28,0.014184397163120366,0.09469696969696972,1.0,1,2.93,2.97,2.95,2.98,2.95,2,0.025820613019975625
CONTROL_UNSUPPORTED,1,SH603893,2024-10-14,2024-10-15,2024-10-16,0.45922746781115875,4.0,C39,2024-10-15 10:20:00,2024-10-15 10:30:00,82.23,6,7,-0.0033126293995858758,0.010059171597633032,0.7142857142857143,84,75.38,76.38,75.41,76.59,76.12,1,-0.07615355552515513
CONTROL_UNSUPPORTED,1,SH600039,2024-10-15,2024-10-16,2024-10-17,0.37090909090909085,1.0,E48,2024-10-16 10:10:00,2024-10-16 10:20:00,8.28,0,1,-0.003231017770597866,0.004510921177588001,0.7857142857142857,14,8.55,8.99,8.97,8.87,8.95,1,0.07875792910577273
CONTROL_UNSUPPORTED,1,SH600399,2024-10-16,2024-10-17,2024-10-18,0.2384615384615385,2.0,C31,2024-10-17 10:10:00,2024-10-17 10:20:00,6.95,4,5,0.008547008547008517,0.0024752475247524774,0.5384615384615384,13,6.96,6.95,7.04,7.17,7.39,1,0.061184593475164695
CONTROL_UNSUPPORTED,1,SH600039,2024-10-16,2024-10-17,2024-10-18,0.5612052730696797,2.0,E48,2024-10-17 14:20:00,2024-10-17 14:30:00,9.05,30,38,-0.009057005860415468,-0.017974335197870284,0.14285714285714285,14,8.2,8.25,8.27,8.37,8.32,2,-0.08250004959504875
CONTROL_UNSUPPORTED,1,SH600399,2024-10-17,2024-10-18,2024-10-21,0.36750483558994196,3.0,C31,2024-10-18 13:35:00,2024-10-18 13:45:00,7.78,26,29,0.01821060965954069,0.004366812227074135,0.6923076923076923,13,7.6,7.26,7.16,7.19,7.02,1,-0.09948942448003772
CONTROL_UNSUPPORTED,1,SH603517,2024-10-18,2024-10-21,2024-10-22,0.20226537216828477,3.0,C13,2024-10-21 11:10:00,2024-10-21 11:20:00,16.35,12,14,0.003567863923830128,-0.0017889087656530744,0.4444444444444444,9,16.2,17.12,17.11,17.09,17.31,1,0.056600016765634864
CONTROL_UNSUPPORTED,1,SH601162,2024-10-21,2024-10-22,2024-10-23,0.8481481481481481,11.0,J67,2024-10-22 14:30:00,2024-10-22 14:40:00,5.49,24,25,0.008858310378276446,0.0060448902179882635,0.9318181818181818,44,5.5,5.36,5.63,5.64,5.94,1,0.07980517098218276
CONTROL_UNSUPPORTED,1,SH601933,2024-10-22,2024-10-23,2024-10-24,0.5155555555555555,7.0,F52,2024-10-23 10:15:00,2024-10-23 10:25:00,3.72,2,3,0.0024445680611207,0.0006688963210703669,0.5555555555555556,9,3.7,3.75,3.71,3.69,3.7,1,-0.007363851862664306
CONTROL_UNSUPPORTED,1,SH600764,2024-10-24,2024-10-25,2024-10-28,0.39252336448598135,2.0,C39,2024-10-25 10:20:00,2024-10-25 10:30:00,32.72,7,8,0.005025125628140614,0.002218632635978768,0.5487804878048781,82,32.8,32.12,32.05,32.74,34.04,1,0.0382634331861913
CONTROL_UNSUPPORTED,1,SZ002865,2024-10-25,2024-10-28,2024-10-29,0.6865629420084864,6.0,C38,2024-10-28 10:40:00,2024-10-28 10:50:00,65.55,0,1,0.003671970624234966,-0.003715952269608025,0.39473684210526316,38,69.65,72.14,72.14,71.37,70.11,1,0.06742795755985731
CONTROL_UNSUPPORTED,1,SH600745,2024-10-28,2024-10-29,2024-10-30,0.6012072434607645,3.0,C39,2024-10-29 10:25:00,2024-10-29 10:35:00,43.47,6,8,-0.0034506480921054905,0.008016545307842016,0.6951219512195121,82,41.02,40.41,40.16,40.11,40.19,1,-0.0773018106781378
CONTROL_UNSUPPORTED,1,SH601933,2024-10-28,2024-10-29,2024-10-30,0.8577777777777778,9.0,F52,2024-10-29 11:00:00,2024-10-29 11:10:00,4.6,4,5,-0.005535074192461353,-0.014731879787860946,0.1111111111111111,9,4.7,4.84,4.92,5.0,4.73,2,0.02620614619067574
CONTROL_UNSUPPORTED,1,SH603019,2024-10-28,2024-10-29,2024-10-30,0.4914741474147415,3.0,C39,2024-10-29 13:35:00,2024-10-29 13:45:00,59.65,11,18,-0.01266439657512275,0.0017853950043652533,0.5365853658536586,82,59.67,58.47,58.2,58.38,58.88,3,-0.014881090067493163
CONTROL_UNSUPPORTED,1,SH600060,2024-10-29,2024-10-30,2024-10-31,0.13638968481375358,2.0,C39,2024-10-30 10:50:00,2024-10-30 11:00:00,21.73,1,3,-0.001481481481481417,0.00537012123367131,0.573170731707317,82,21.81,20.89,20.72,21.13,20.72,1,-0.048384894707916626
CONTROL_UNSUPPORTED,1,SZ000100,2024-10-29,2024-10-30,2024-10-31,0.140625,1.0,C39,2024-10-30 13:55:00,2024-10-30 14:05:00,4.8,14,27,-0.007893139040680008,-0.009543754022010575,0.35365853658536583,82,5.01,5.0,5.02,5.16,5.16,2,0.07285188010843369
CONTROL_UNSUPPORTED,1,SH600549,2024-10-31,2024-11-01,2024-11-04,0.057096247960848334,2.0,C32,2024-11-01 10:40:00,2024-11-01 10:50:00,21.38,10,11,0.0,0.04365808823529416,0.96,25,21.4,20.33,20.21,20.46,20.4,1,-0.047743887823349485
CONTROL_UNSUPPORTED,1,SZ002568,2024-11-01,2024-11-04,2024-11-05,0.09999999999999987,2.0,C15,2024-11-04 11:00:00,2024-11-04 11:10:00,25.53,6,7,0.007315798863317791,-0.0015278838808251427,0.38461538461538464,13,25.13,25.3,25.2,25.09,25.45,1,-0.0051255577565969546
CONTROL_UNSUPPORTED,1,SH603185,2024-11-01,2024-11-04,2024-11-05,0.45914396887159525,7.0,C38,2024-11-04 14:20:00,2024-11-04 14:30:00,24.65,17,18,0.008394552789669274,0.0072029772619974786,0.6842105263157895,38,24.52,24.69,25.14,25.23,24.77,2,0.0028601753020767173
CONTROL_UNSUPPORTED,1,SH603799,2024-11-05,2024-11-06,2024-11-07,0.04621072088724576,0.0,C32,2024-11-06 11:20:00,2024-11-06 11:30:00,37.35,1,19,-0.00433526011560692,0.02224969097651419,0.84,25,35.29,34.75,35.22,35.54,35.2,1,-0.05944681224577386
CONTROL_UNSUPPORTED,1,SH600010,2024-11-05,2024-11-06,2024-11-07,0.0983606557377048,2.0,C31,2024-11-06 11:25:00,2024-11-06 13:05:00,2.19,18,19,-0.0013531799729363803,-0.004424778761061954,0.38461538461538464,13,2.1,2.1,2.12,2.17,2.09,2,-0.04756910717781604
CONTROL_UNSUPPORTED,1,SH600732,2024-11-05,2024-11-06,2024-11-07,0.1206896551724137,3.0,C38,2024-11-06 11:30:00,2024-11-06 13:10:00,13.59,14,19,0.0,0.004835079844103141,0.6578947368421053,38,12.55,12.21,12.3,12.31,12.51,3,-0.08130964832852428
CONTROL_UNSUPPORTED,1,SH600760,2024-11-07,2024-11-08,2024-11-11,0.15402203284140525,2.0,C37,2024-11-08 13:45:00,2024-11-08 13:55:00,60.66,5,6,-0.004830917874396046,0.019736842105263275,0.7692307692307693,13,60.96,59.74,59.27,58.88,59.9,1,-0.014502064599557163
CONTROL_UNSUPPORTED,1,SZ301269,2024-11-08,2024-11-11,2024-11-12,0.4138869979577944,1.0,I65,2024-11-11 10:50:00,2024-11-11 11:00:00,148.5,6,11,-0.009814612868047967,0.025437221442569324,0.9642857142857143,28,147.0,141.64,140.11,142.96,140.0,1,-0.05912293029406779
CONTROL_UNSUPPORTED,1,SH600745,2024-11-08,2024-11-11,2024-11-12,0.46580645161290324,2.0,C39,2024-11-11 14:40:00,2024-11-11 14:50:00,49.97,25,26,-0.0007283321194464509,0.034562211981566726,0.9397590361445783,83,50.96,49.25,48.98,49.16,49.58,2,-0.009787338155895386
CONTROL_UNSUPPORTED,1,SH603305,2024-11-18,2024-11-19,2024-11-20,0.3211822660098522,3.0,C36,2024-11-19 14:10:00,2024-11-19 14:20:00,14.75,2,12,0.0010131712259373593,0.0008756567425569628,0.5263157894736842,19,15.04,14.97,14.82,14.87,14.79,1,0.0007081943589268835
CONTROL_UNSUPPORTED,1,SH600839,2024-11-20,2024-11-21,2024-11-22,0.1297497683039852,4.0,C39,2024-11-21 10:30:00,2024-11-21 10:40:00,13.4,5,9,-0.0041471330688785946,-0.004812319538017418,0.3855421686746988,83,13.27,13.07,13.08,13.03,13.14,1,-0.021362464101019052
CONTROL_UNSUPPORTED,1,SZ002607,2024-11-29,2024-12-02,2024-12-03,-0.039393939393939315,2.0,P83,2024-12-02 14:25:00,2024-12-02 14:35:00,3.43,36,39,0.009148573367139257,0.09779179810725558,1.0,1,3.37,3.39,3.37,3.4,3.41,1,-0.007817503242319113
CONTROL_UNSUPPORTED,1,SZ002607,2024-12-04,2024-12-05,2024-12-06,0.04361370716510904,3.0,P83,2024-12-05 11:00:00,2024-12-05 11:10:00,3.66,13,14,0.0,0.10149253731343277,1.0,1,3.88,4.06,4.06,4.06,4.06,1,0.10707297833021756
CONTROL_UNSUPPORTED,1,SH600580,2025-01-27,2025-02-05,2025-02-06,0.09470899470899496,2.0,C38,2025-02-05 11:20:00,2025-02-05 11:30:00,22.76,9,10,-0.0014114326040931546,-0.0029182879377431803,0.42857142857142855,35,22.5,23.12,23.12,22.84,23.07,1,0.011594918629238116
CONTROL_UNSUPPORTED,1,SZ300251,2025-02-11,2025-02-12,2025-02-13,1.3563892145369287,4.0,R87,2025-02-12 10:40:00,2025-02-12 10:50:00,24.0,4,5,-0.001011654754009772,0.07508532423208192,1.0,3,25.56,25.92,27.25,27.47,27.47,1,0.14229616847204163
CONTROL_UNSUPPORTED,1,SZ000887,2025-02-11,2025-02-12,2025-02-13,0.2700080840743737,1.0,C29,2025-02-12 13:20:00,2025-02-12 13:30:00,17.2,4,23,-0.004606316596604598,-0.004500196795754585,0.25,8,17.28,17.12,17.31,17.37,17.86,2,0.036297164885702005
CONTROL_UNSUPPORTED,1,SZ300251,2025-02-13,2025-02-14,2025-02-17,2.3074285714285714,6.0,R87,2025-02-14 10:40:00,2025-02-14 10:50:00,34.73,8,10,-0.00186251387347397,-0.04029304029304037,0.3333333333333333,3,40.0,32.0,35.0,33.7,32.07,1,-0.07843604697828499
CONTROL_UNSUPPORTED,1,SZ000032,2025-02-14,2025-02-17,2025-02-18,0.5113493064312735,2.0,E49,2025-02-17 09:50:00,2025-02-17 10:00:00,26.37,0,1,-0.0017466118471143321,0.09970796829370054,1.0,1,26.17,26.58,27.84,27.09,27.16,1,0.02790017069238493
CONTROL_UNSUPPORTED,1,SZ000034,2025-02-14,2025-02-17,2025-02-18,,,F51,2025-02-17 10:20:00,2025-02-17 10:30:00,58.21,0,5,-0.004081242544227037,0.001800728474695923,0.625,8,52.8,54.0,53.38,52.4,57.88,2,-0.007656051734479363
CONTROL_UNSUPPORTED,1,SH603882,2025-02-14,2025-02-17,2025-02-18,0.398843930635838,3.0,Q84,2025-02-17 10:40:00,2025-02-17 10:50:00,39.78,3,6,-0.0011024020739660578,0.03673653369393737,1.0,5,36.0,36.85,36.86,35.8,35.81,3,-0.10159772173271564
CONTROL_UNSUPPORTED,1,SZ002065,2025-02-19,2025-02-20,2025-02-21,0.7738264580369845,6.0,I65,2025-02-20 14:40:00,2025-02-20 14:50:00,13.49,3,9,-0.0016460251415590932,-0.007195295794725554,0.2692307692307692,26,13.59,13.38,13.55,13.16,13.09,1,-0.03159059350634241
CONTROL_UNSUPPORTED,1,SZ000967,2025-02-20,2025-02-21,2025-02-24,0.2755102040816326,3.0,C35,2025-02-21 10:20:00,2025-02-21 10:30:00,6.79,7,8,-0.0011428571428571122,-0.0012138167410008505,0.43333333333333335,30,6.74,6.5,6.68,6.73,6.5,1,-0.04462277347606669
CONTROL_UNSUPPORTED,1,SZ000032,2025-02-21,2025-02-24,2025-02-25,0.7606679035250461,5.0,E49,2025-02-24 13:25:00,2025-02-24 13:35:00,31.02,14,16,-0.0017436791630340842,0.10010537407797693,1.0,1,30.0,30.62,31.45,31.0,32.4,1,0.042400279355052195
CONTROL_UNSUPPORTED,1,SZ000032,2025-02-25,2025-02-26,2025-02-27,0.8766114180478823,6.0,E49,2025-02-26 14:40:00,2025-02-26 14:50:00,33.39,28,29,0.0073330760324199495,0.10009813542688928,1.0,1,32.5,32.84,33.37,32.82,32.1,1,-0.040555371640841664
CONTROL_UNSUPPORTED,1,SZ002195,2025-03-10,2025-03-11,2025-03-12,0.2705410821643286,4.0,I64,2025-03-11 13:10:00,2025-03-11 13:20:00,6.95,0,14,-0.005380794701986713,-0.01499913659970159,0.2,10,7.1,7.16,7.21,7.1,7.12,1,0.02241330250922502
CONTROL_UNSUPPORTED,1,SZ000032,2025-03-11,2025-03-12,2025-03-13,0.216362740266141,6.0,E49,2025-03-12 14:15:00,2025-03-12 14:25:00,26.99,30,37,0.0009400705052879932,0.10008103727714746,1.0,1,25.93,25.89,25.75,25.68,25.61,1,-0.05302612855486566
CONTROL_UNSUPPORTED,1,SH600598,2025-04-07,2025-04-08,2025-04-09,0.1280575539568345,1.0,A01,2025-04-08 10:55:00,2025-04-08 11:05:00,17.23,10,11,0.008510638297872353,0.055582539307113654,1.0,2,18.43,18.94,18.98,18.98,18.25,1,0.05708252571792927
CONTROL_UNSUPPORTED,1,SH600598,2025-04-08,2025-04-09,2025-04-10,0.2445887445887447,2.0,A01,2025-04-09 10:50:00,2025-04-09 11:00:00,18.98,0,4,-0.0029134917077542344,0.039345791467117475,0.5,2,17.3,18.32,18.3,18.78,18.64,1,-0.019876048461234364
CONTROL_UNSUPPORTED,1,SZ000617,2025-04-09,2025-04-10,2025-04-11,0.05312499999999987,1.0,J66,2025-04-10 11:20:00,2025-04-10 11:30:00,7.4,17,18,0.016329428470003515,0.007148402480614435,0.7333333333333333,30,7.1,7.03,6.97,6.95,6.98,1,-0.058641593569218164
CONTROL_UNSUPPORTED,1,SH600927,2025-06-09,2025-06-10,2025-06-11,0.2199341021416803,1.0,J67,2025-06-10 10:45:00,2025-06-10 10:55:00,16.28,0,1,-0.001607717041800738,-0.003751790997562343,0.10869565217391304,46,15.35,14.64,14.57,14.63,15.43,1,-0.054105221983136054
CONTROL_UNSUPPORTED,1,SZ002074,2025-06-24,2025-06-25,2025-06-26,0.22364729458917854,1.0,C38,2025-06-25 13:40:00,2025-06-25 13:50:00,33.37,27,29,0.002846975088967918,0.0016528925619834212,0.6285714285714286,35,33.06,34.18,33.95,33.5,33.13,1,-0.009175968165462178
CONTROL_UNSUPPORTED,1,SH601991,2025-07-21,2025-07-22,2025-07-23,0.10280373831775713,1.0,D44,2025-07-22 09:55:00,2025-07-22 10:05:00,3.89,0,1,-0.0014290837562623837,-0.001884549181055073,0.21875,32,4.08,4.05,4.07,4.01,3.95,1,0.013395092109359297
